"","year","country","weight","langEn","langFr","langOth","langSurveyFr","langSurveyEn","yrBirth","age","age34m","age35p54","age55p","female","relProtest","relCatho","relJewish","relAllOther","relAllChrist","relNone","married","educBHS","educHS","educUniv","ethnAboriginal","ethnWest","ethnEastEur","ethnSubAfrica","ethnMidEastSthAsia","ethnEastAsia","ethnVisible","yearArrivedCdn","immigrantYrInCdn","immigrant","immigrantTen","immigrantLibIncumb","immigrantConsIncumb","urban","rural","incomeLow","incomeMid","incomeHigh","childrenHH","employed","unionHH","publicSect","nfld","pei","ns","nb","quebec","ontario","manitoba","sask","alberta","bc","west","maritimes","roc","religiosity","rightist","rightist_full","libIdpre88","pConsIdpre88","ndpIdpre88","noIdpre88","libIdpreScale88","pConsIdpreScale88","ndpIdpreScale88","strengthIdpre88","ppFeelLib88","ppFeelPCons88","ppFeelNdp88","leadFeelLibpre88","leadFeelPConspre88","leadFeelNdppre88","votedNot88","votedLib88","votedPCons88","votedNdp88","voted_LCN88","voteIntentNot88","voteIntentLib88","voteIntentCons88","voteIntentNdp88","voteIntent88","issAllEcnMI","issEnvMI","issFrgnMI","issImmgAborMI","issAllSocPrMI","issAllMoralMI","issDeath88","issWomMI","issQcMI","issHlthMI","issRghtsMI","issCorrupMI","issFarmerFeel88","issPoorFeel88","issElderlyFeel88","issWomFemFeel88","issLabourFeel88","issEngCanFeel88","issImmgRaceFeel88","issAborigFeel88","issAmericansFeel88","issImmgAdmit88","issEnvVsJobs88","issQcFeel88","issQcSovBin88","issQcSovBin88_WithRoc","issQcSovFour88","govtRightThing","corrupGovt","polInter1Fed88","polInfo2Fed88","x_polInterest88"
"3492",1988,"CAN",1.13515305519104,0,1,0,1,0,1961,27,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33,NA,NA,0,0,0,1,0,0,0,0,0.3,0.2,0.7,0.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0.8,0.6,0.95,0.7,0.5,0.5,0.6,0.3,NA,0.5,1,1,1,1,1,1,1,0.75,0.75,0.75
"3493",1988,"CAN",0.731678128242493,0,0,1,0,1,1927,61,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.7,0.5,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,1,NA,0,0,0,0,0,1,0.8,0.9,0.1,0.5,0.8,NA,0.75,NA,1,0.5,0.45,NA,0,NA,0.5,NA,0.75,0.75,0.75
"3494",1988,"CAN",0.111730426549911,1,0,0,0,1,1960,28,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.33,0,0.25,1,0,0,0,1,0,0,1,0.7,0.8,0.7,0.35,0.6,0.65,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.7,0.8,0.9,0.9,0.9,NA,1,1,0.9,NA,0,NA,1,0,0.75,0.75,0.75
"3495",1988,"CAN",0.720506191253662,0,1,0,1,0,1918,70,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,NA,NA,0,0,1,0,0,0,0.66,0.66,0.2,0.75,0.75,NA,0.5,0.9,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,0,0,0,0,0,0,0.65,0.6,0.5,0.5,0.5,0.65,0.7,0.5,NA,0,1,0.4,NA,0,NA,1,0.5,1,1,1
"3496",1988,"CAN",0.111730426549911,1,0,0,0,1,1949,39,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.33,0.5,0.5,0,0,0,1,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.75,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,0.9,0.9,1,0.5,0.2,0.9,0.95,1,NA,0.5,NA,0.9,NA,0,NA,NA,NA,0.75,1,0.875
"3497",1988,"CAN",0.77940171957016,1,0,0,0,1,1948,40,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,0,1,0,0,0,0.66,0,0.66,0.5,0.7,0.5,NA,NA,NA,0,0,1,0,2,0,0,1,0,"Conservatives",0,1,0,0,0,0,NA,0,0,0,0,0,1,0.75,1,0.75,0.35,1,0.8,1,NA,0.5,NA,0.8,NA,0,NA,NA,NA,1,0.5,0.75
"3498",1988,"CAN",0.56757652759552,0,1,0,1,0,1955,33,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0.4,0.4,1,0.2,0.4,1,0,0,0,1,3,0,0,0,1,"NDP",0,0,0,0,1,0,NA,0,0,0,0,0,0.6,1,1,0.5,NA,NA,0.8,0.75,NA,0.5,NA,1,1,1,0.66,NA,NA,0.75,0.75,0.75
"3499",1988,"CAN",1.13515305519104,0,1,0,1,0,1940,48,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0.45,0.65,0.5,NA,0.7,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,1,0,0,0,0,0,0.7,0.75,0.75,0.4,0.4,0.7,0.6,0.6,NA,0,0,0.8,1,1,0.66,0.5,NA,0,NA,NA
"3500",1988,"CAN",1.55880343914032,0,0,1,0,1,1953,35,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1974,14,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.33,NA,NA,0,0,0,1,0,0,0,0,0.55,0.5,0.3,0.45,0.3,0.4,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,1,0,0,0,0,0,0.6,0.5,0.7,0.75,0.7,0.7,0.9,0.4,NA,0,1,0.6,NA,0,NA,1,1,1,1,1
"3501",1988,"CAN",2.33820509910583,1,0,0,0,1,1941,47,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.33,NA,NA,0,1,0,0,0,0.66,0,0.66,0.65,0.8,0.45,0.25,0.6,0.5,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,1,0,0,0,0,0,0.8,0.75,0.9,0.5,0.2,0.9,0.7,0.75,NA,0,0,0.72,NA,0,NA,1,0.5,1,1,1
"3502",1988,"CAN",1.55880343914032,1,0,0,0,1,1925,63,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,0,1,0,0,0,0.66,0,0.66,0.4,0.75,0.1,0.5,0.9,0.4,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.9,0.3,0.25,0.8,0.5,0.5,NA,NA,1,0.5,NA,0,NA,0.5,0.5,1,1,1
"3503",1988,"CAN",1.55880343914032,1,0,0,0,1,1905,83,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.75,1,0,0,0,1,0,0,1,0.55,0.5,0.6,0.6,0.5,0.7,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,1,0,0,0,0,0,0.8,1,0.8,0.4,0.5,0.75,0.65,0.7,NA,1,1,0.5,NA,0,NA,0.5,0,1,1,1
"3504",1988,"CAN",0.731678128242493,0,0,1,0,1,1954,34,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.66,NA,NA,0,0,1,0,0,0,0.66,0.66,0.4,0.6,0.7,NA,NA,0.75,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.75,0.6,0.8,0.5,0.3,0.8,0.6,0.5,NA,0,0,0.5,NA,0,NA,0.5,1,0.75,0.75,0.75
"3505",1988,"CAN",1.55880343914032,1,0,0,0,1,1924,64,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0.33,0,0.33,0.02,0.55,0.45,0.35,0.35,0.55,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.95,0.9,0.9,0.58,0.43,0.9,0.9,0.9,NA,0,1,0.85,NA,0,NA,0.5,0.5,0.75,0.75,0.75
"3506",1988,"CAN",0.365839064121246,1,0,0,0,1,1951,37,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,1,0,1,0,NA,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5,0.5,1,0,0,0,0.66,0,0,0.66,0.5,0.2,0.5,0.3,0.01,0.6,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,0.6,0.4,0.6,0.6,0.6,0.6,NA,1,1,0.5,NA,0,NA,0.5,1,1,0.75,0.875
"3507",1988,"CAN",1.00459730625153,1,0,0,0,1,1953,35,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.66,NA,NA,1,0,0,0,0.66,0,0,0.66,0.5,0.6,0.4,0.6,0.6,0.8,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.7,0.7,0.9,0.6,0.4,0.8,0.6,0.5,NA,0,1,0.6,NA,0,NA,0.5,0.5,1,0.5,0.75
"3508",1988,"CAN",1.55880343914032,0,0,1,0,1,1962,26,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1975,13,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,NA,NA,0,0,0,1,0,0,0,0,0.5,0.5,0.4,0.1,0.5,0.8,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,1,0,0,0,0,0,0.9,0.9,0.9,0.5,0.2,0.9,0.9,0.9,NA,0.5,1,0.7,NA,0,NA,0.5,0.5,0.75,0.5,0.625
"3509",1988,"CAN",0.77940171957016,1,0,0,0,1,1961,27,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.33,NA,NA,0,0,0,1,0,0,0,0,0.5,0.5,0.4,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,NA,0,0,0,0,0,1,0.5,0.8,0.9,0.4,1,0.8,0.8,NA,1,NA,1,NA,0,NA,NA,NA,1,0.75,0.875
"3510",1988,"CAN",0.576754152774811,0,1,0,1,0,1967,21,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,NA,NA,1,0,0,0,0.66,0,0,0.66,0.75,0.5,0.25,0.7,0.5,NA,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,0.8,0.6,0.8,0.75,0.7,0.8,0.5,0.6,NA,0,NA,0.75,NA,0,NA,NA,NA,0.75,0.5,0.625
"3511",1988,"CAN",0.853546440601349,0,0,1,0,1,1955,33,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0.66,0,0.66,0.6,0.75,0.5,0.65,0.8,0.5,0,0,1,0,2,0,0,1,0,"Conservatives",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.8,0.8,0.8,0.5,0.25,0.75,0.65,0.45,NA,0,1,0.6,NA,0,NA,1,1,0.75,0.5,0.625
"3512",1988,"CAN",0.969479858875275,1,0,0,0,1,1934,54,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.25,0,0,1,0,0,0,1,1,0.7,0.1,0.9,0.5,0,0.75,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,1,0,0,0,0,0,0.9,0.9,1,0.6,0.9,0.9,0.5,0.7,NA,0.5,1,0.5,NA,0,NA,1,1,1,0.75,0.875
"3513",1988,"CAN",0.77940171957016,1,0,0,0,1,1953,35,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,0,1,0,0,0,0.66,0,0.66,0.1,0.6,0.1,NA,NA,NA,0,0,1,0,2,0,0,1,0,"Conservatives",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.7,0.6,0.7,0.01,0.2,0.7,0.5,0.7,NA,0,1,0.2,NA,0,NA,0.5,1,0,0,0
"3514",1988,"CAN",0.969479858875275,0,0,1,0,1,1909,79,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,NA,NA,0,0,0,0,0,0.33,0,0.33,NA,NA,NA,0.7,0.5,0.3,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0,NA,NA,NA,1,0.5,0.75
"3515",1988,"CAN",1.13515305519104,0,1,0,1,0,1930,58,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0.33,0,0.33,0.3,0.6,0.2,0.4,0.9,0.6,1,NA,NA,NA,-9,1,NA,NA,NA,"Not",1,0,0,0,0,0,NA,0,0,0,0,0,0.8,0.8,0.9,0.6,0.2,0.5,0.5,0.6,NA,0,0.5,0.9,NA,NA,0.5,0.5,0.5,0.75,0.75,0.75
"3516",1988,"CAN",0.77940171957016,1,0,0,0,1,1925,63,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0.66,NA,NA,0,0,1,0,0,0,1,1,0.5,0.45,0.85,0.5,0.25,0.8,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,NA,0,0,0,0,0,1,1,0.95,NA,0.5,0.95,0.5,0.5,NA,0,NA,0.5,NA,0,NA,NA,NA,1,1,1
"3517",1988,"CAN",2.33820509910583,1,0,0,0,1,1964,24,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.25,0,0,0,0,0.33,0,0,0.33,0.5,0.2,0.75,0.5,0,0.5,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,0.7,0.7,0.95,0.6,0.5,0.7,0.8,0.95,NA,1,NA,0.65,NA,0,NA,NA,NA,0.75,0.75,0.75
"3518",1988,"CAN",3.11760687828064,1,0,0,0,1,1933,55,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,NA,NA,NA,1,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0.66,0,0,0.66,0.6,0.3,0.2,0.45,0.4,0.25,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,1,0,0,0,0,0,0.75,0.75,0.7,0.45,0.4,0.75,0.4,0.7,NA,0.5,0,0.45,NA,0,NA,1,1,0.75,0.75,0.75
"3519",1988,"CAN",0.520347058773041,1,0,0,0,1,1942,46,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.75,1,0,0,0,1,0,0,1,NA,NA,NA,1,NA,NA,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,1,1
"3520",1988,"CAN",0.77940171957016,1,0,0,0,1,1953,35,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,1,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,1,0,0,1,0.95,0.55,0.35,0.8,0.4,0.3,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,1,0,0,0,0,0,0.85,0.95,0.95,0.4,0.8,0.95,0.5,0.95,NA,0,0,0.6,NA,0,NA,1,1,1,0.5,0.75
"3521",1988,"CAN",0.360253095626831,1,0,0,0,1,1918,70,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0.66,NA,NA,1,0,0,0,0.66,0,0,0.66,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.75,0.75,0.75
"3522",1988,"CAN",0.0558652132749557,1,0,0,0,1,1939,49,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.33,NA,NA,0,0,0,1,0,0,0,0,0.75,0.75,0.25,0.75,0.75,0.5,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,1,0.75,0.75,0.5,0.5,0.75,NA,0.5,1,NA,NA,0.4,NA,0,NA,NA,NA,0.75,0.75,0.75
"3523",1988,"CAN",1.13515305519104,0,1,0,1,0,1946,42,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.66,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,0.49,0.49,0.25,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,1,1,1,NA,NA,0.5,0.5,0.5
"3524",1988,"CAN",0.167595639824867,1,0,0,0,1,1946,42,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.66,NA,NA,0,0,0,1,0,0,0,0,0.35,0.5,0.25,NA,NA,NA,0,0,1,0,2,0,0,1,0,"Conservatives",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,NA,0,1,0.5,NA,0,NA,1,NA,0.5,0.5,0.5
"3525",1988,"CAN",1.44101238250732,0,0,1,0,1,1935,53,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.66,NA,NA,0,0,0,0,0,0,0,NA,0.3,0.5,0.35,0.4,0.4,0.5,0,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.6,0.6,0.3,0.4,0.6,0.2,0.5,NA,0,1,0.5,NA,0,NA,0.5,0,0.75,0.5,0.625
"3526",1988,"CAN",0.56757652759552,0,1,0,1,0,1918,70,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0.33,0,0.33,0.7,0.8,0.25,NA,NA,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,0.65,0.75,0.9,0.5,0,0.75,0.2,0.35,NA,0,NA,0.6,1,1,0.66,NA,NA,0,0,0
"3527",1988,"CAN",0.111730426549911,1,0,0,0,1,1946,42,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,0,0,0,1,0,0,0,0,0.75,0.5,0.5,0.7,0.5,0.7,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,1,0,0,0,0,0,0.8,0.8,0.8,0.7,0.4,0.8,0.7,0.7,NA,0,1,0.7,NA,0,NA,1,NA,1,0.75,0.875
"3528",1988,"CAN",0.731678128242493,1,0,0,0,1,1958,30,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.33,NA,NA,0,0,1,0,0,0,0.66,0.66,0.25,0.5,0.75,0.25,0.6,0.75,0,0,0,1,3,0,0,0,1,"NDP",1,0,0,0,0,0,1,0,0,0,0,0,0.8,0.8,0.75,0.25,1,0.75,0.5,0.75,NA,0,1,0.1,NA,0,NA,0.5,1,0.75,0.5,0.625
"3529",1988,"CAN",1.00459730625153,1,0,0,0,1,1937,51,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,NA,NA,NA,1,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,1,1,0.66,NA,NA,1,0,0,0,0.66,0,0,0.66,0.6,0.3,0.15,0.6,0.1,0.5,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,0.8,NA,1,0.5,0.3,0.8,0.8,0.3,NA,0.5,1,0.2,NA,0,NA,0.5,1,0.75,0.75,0.75
"3530",1988,"CAN",1.13515305519104,0,1,0,1,0,1951,37,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,0.5,0.5,0.3,0,1,0,0,1,0,1,0,0,"Liberals",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0.33,NA,NA,0.5,0.75,0.625
"3531",1988,"CAN",0.56757652759552,0,1,0,1,0,1918,70,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0.5,0.6,0.2,0.6,0.6,0.15,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0.4,1,0.9,0.75,0.25,0.8,0.5,0.8,NA,0,NA,0.4,0,0,0.33,NA,NA,0,0.5,0.25
"3532",1988,"CAN",1.55880343914032,1,0,0,0,1,1922,66,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.25,1,0,0,0,0.66,0,0,0.66,NA,NA,NA,0.5,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.75,0.75,0.75
"3533",1988,"CAN",0.502298653125763,1,0,0,0,1,1966,22,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,0.1,0.7,0.1,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.75,0.75,0.75
"3534",1988,"CAN",1.13515305519104,0,1,0,1,0,1962,26,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.66,0.5,0.5,0,1,0,0,0,0.66,0,0.66,0.6,0.75,0.55,NA,0.75,NA,0,0,1,0,2,0,0,1,0,"Conservatives",1,0,0,0,0,0,NA,0,0,0,0,0,0.75,0.8,0.85,0.7,0.8,0.7,0.7,0.7,NA,0,NA,0.85,NA,NA,0.5,NA,NA,0.5,0.5,0.5
